"Data file recorded 2020/11/3  0:40:3"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 66.000,  6.711,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 91.000, 93.000, 76.000, 70.000, 16.000, 35.980,135.000, -3.000, -5.000,-960.000
 67.000,  6.813,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 36.010,135.000,  5.000, 17.000,-990.000
 68.000,  6.915,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 36.020,135.000,-20.000, 15.000,-969.000
 69.000,  7.018,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 35.980,135.000,-12.000,  8.000,-1046.000
 70.000,  7.119,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 36.010,135.000,-19.000,  3.000,-1055.000
 71.000,  7.222,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 36.020,135.000,-13.000,-21.000,-987.000
 72.000,  7.323,  0.000,  0.000,  0.000,  0.000,  0.000, -1.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 73.000, 70.000, 16.000, 36.010,136.000, 18.000,-28.000,-983.000
 73.000,  7.434,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 74.000, 70.000, 16.000, 36.020,136.000,-20.000, 34.000,-974.000
 74.000,  7.527,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 73.000, 70.000, 16.000, 35.990,136.000, -9.000,  0.000,-995.000
 75.000,  7.632,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 29.000,  0.000,  0.000,  0.000, 90.000, 93.000, 73.000, 70.000, 16.000, 36.070,136.000,  6.000,-26.000,-1004.000
