"Data file recorded 2020/11/2  18:47:24"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 81.000,  8.304,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.360,  4.000, 14.000, -7.000,-1029.000
 82.000,  8.405,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.390,  5.000, 13.000, -3.000,-982.000
 83.000,  8.507,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.430,  5.000,-28.000,  9.000,-978.000
 84.000,  8.609,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 83.000, 80.000,100.000, 40.400,  5.000, 30.000,-30.000,-975.000
 85.000,  8.711,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.410,  5.000, -8.000,-13.000,-1037.000
 86.000,  8.813,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.370,  5.000, 12.000,-24.000,-957.000
 87.000,  8.915,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.440,  5.000,-15.000, 11.000,-1017.000
 88.000,  9.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.420,  5.000, -4.000,  1.000,-1027.000
 89.000,  9.122,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 82.000, 80.000,100.000, 40.420,  5.000, 23.000,-34.000,-960.000
 90.000,  9.172,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.390,  5.000,-22.000, 15.000,-1019.000
 91.000,  9.272,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.440,  5.000, 23.000,-45.000,-969.000
 92.000,  9.374,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 69.000, 71.000, 81.000, 80.000,100.000, 40.350,  6.000, -3.000, -6.000,-1025.000
