"Data file recorded 2020/10/28  11:29:58"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 93.000,  9.414,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 60.000, 10.000,  0.000,100.000, 19.880,  0.000, 10.000, 13.000,-999.000
 94.000,  9.519,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.910,  0.000,  9.000, 16.000,-1000.000
 95.000,  9.618,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.920,  0.000,  8.000, 15.000,-1002.000
 96.000,  9.720,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.880,  0.000,  8.000, 15.000,-1001.000
 97.000,  9.822,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.860,  0.000,  8.000, 17.000,-1000.000
 98.000,  9.924,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.870,  0.000,  8.000, 15.000,-999.000
 99.000, 10.027,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.840,  0.000,  9.000, 16.000,-998.000
100.000, 10.130,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.860,  0.000,  8.000, 17.000,-1001.000
101.000, 10.231,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.850,  0.000,  9.000, 16.000,-997.000
102.000, 10.333,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.810,  0.000,  8.000, 15.000,-998.000
103.000, 10.435,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 58.000, 61.000, 10.000,  0.000,100.000, 19.840,  0.000,  8.000, 15.000,-999.000
104.000, 10.537,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.780,  0.000,  8.000, 14.000,-999.000
105.000, 10.639,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.790,  0.000,  9.000, 13.000,-1001.000
106.000, 10.743,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.880,  0.000,  9.000, 13.000,-1001.000
107.000, 10.843,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.880,  0.000,  9.000, 15.000,-1000.000
108.000, 10.945,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.880,  0.000,  8.000, 16.000,-999.000
109.000, 11.047,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.850,  0.000, 10.000, 15.000,-1001.000
110.000, 11.149,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.780,  0.000,  9.000, 15.000,-998.000
111.000, 11.251,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.810,  0.000,  8.000, 15.000,-999.000
112.000, 11.353,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.810,  0.000, 10.000, 14.000,-1000.000
113.000, 11.467,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 61.000, 10.000,  0.000,100.000, 19.820,  0.000, 10.000, 16.000,-996.000
114.000, 11.558,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 62.000, 10.000,  0.000,100.000, 19.840,  0.000,  8.000, 14.000,-998.000
115.000, 11.664,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 62.000, 10.000,  0.000,100.000, 19.830,  0.000,  9.000, 15.000,-999.000
116.000, 11.765,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 59.000, 62.000, 10.000,  0.000,100.000, 19.800,  0.000,  8.000, 15.000,-998.000
