"Data file recorded 2020/11/3  0:35:23"
  index,   time,    ref,ctrl_LR,ctrl_FB,ctrl_UD,ctrl_YA,  pitch,   roll,    yaw,    vgx,    vgy,    vgz,   templ,   temph,    tof,      h,    bat,   baro,   time,    agx,    agy,    agz
 60.000,  6.096,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 79.000, 50.000, 31.000, 36.690, 70.000,  7.000,-34.000,-967.000
 61.000,  6.199,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 78.000, 60.000, 31.000, 36.710, 70.000, -4.000, -9.000,-1006.000
 62.000,  6.404,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 79.000, 50.000, 31.000, 36.610, 70.000,-21.000, 39.000,-995.000
 63.000,  6.454,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 77.000, 50.000, 31.000, 36.580, 70.000,-18.000, 35.000,-969.000
 64.000,  6.506,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 76.000, 50.000, 31.000, 36.590, 70.000, 11.000,-22.000,-1001.000
 65.000,  6.606,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 76.000, 50.000, 31.000, 36.610, 71.000,-15.000, 12.000,-1056.000
 66.000,  6.710,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 74.000, 50.000, 31.000, 36.620, 71.000,  2.000,-26.000,-1035.000
 67.000,  6.810,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 85.000, 73.000, 50.000, 31.000, 36.610, 71.000, -8.000,-14.000,-1006.000
 68.000,  6.912,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 73.000, 50.000, 31.000, 36.620, 71.000,-17.000,  0.000,-1019.000
 69.000,  7.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 71.000, 50.000, 31.000, 36.580, 71.000,  0.000,-40.000,-990.000
 70.000,  7.116,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 70.000, 50.000, 31.000, 36.650, 71.000,  0.000, -1.000,-996.000
 71.000,  7.218,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 70.000, 50.000, 31.000, 36.540, 71.000, -8.000, 15.000,-1054.000
 72.000,  7.320,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 69.000, 50.000, 31.000, 36.670, 71.000, -6.000,  9.000,-989.000
 73.000,  7.422,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 69.000, 50.000, 31.000, 36.560, 71.000,-18.000,  4.000,-1047.000
 74.000,  7.525,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 70.000, 50.000, 31.000, 36.610, 71.000, -6.000, -5.000,-1089.000
 75.000,  7.627,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 70.000, 50.000, 31.000, 36.610, 72.000,-18.000, -4.000,-1022.000
 76.000,  7.729,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 71.000, 50.000, 31.000, 36.580, 72.000, -2.000,-16.000,-1033.000
 77.000,  7.830,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 72.000, 50.000, 31.000, 36.630, 72.000,-22.000, 24.000,-949.000
 78.000,  7.932,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 74.000, 50.000, 31.000, 36.590, 72.000, 12.000,-12.000,-1057.000
 79.000,  8.034,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 76.000, 50.000, 31.000, 36.640, 72.000, -6.000,  0.000,-1013.000
 80.000,  8.136,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000, -1.000, 82.000, 83.000, 77.000, 50.000, 31.000, 36.630, 72.000, 13.000,-12.000,-999.000
 81.000,  8.238,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000, -1.000, 82.000, 83.000, 77.000, 50.000, 31.000, 36.680, 72.000, 17.000,-21.000,-978.000
 82.000,  8.341,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 77.000, 50.000, 31.000, 36.730, 72.000, -7.000, 14.000,-950.000
 83.000,  8.442,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 78.000, 50.000, 31.000, 36.640, 72.000,-33.000, 39.000,-973.000
 84.000,  8.544,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 78.000, 50.000, 31.000, 36.650, 72.000,  0.000,-13.000,-1024.000
 85.000,  8.646,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 78.000, 50.000, 31.000, 36.670, 73.000,-23.000, 25.000,-998.000
 86.000,  8.748,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 78.000, 50.000, 31.000, 36.670, 73.000, -7.000, 11.000,-971.000
 87.000,  8.850,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 83.000, 78.000, 50.000, 31.000, 36.630, 73.000, -3.000,  3.000,-1070.000
 88.000,  8.952,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 79.000, 50.000, 31.000, 36.690, 73.000, -8.000, -6.000,-1001.000
 89.000,  9.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 79.000, 50.000, 31.000, 36.700, 73.000,-11.000, 29.000,-1039.000
 90.000,  9.105,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 80.000, 50.000, 31.000, 36.690, 73.000,-15.000, -4.000,-973.000
 91.000,  9.207,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 81.000, 50.000, 31.000, 36.700, 73.000,  4.000, 15.000,-1012.000
 92.000,  9.309,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 81.000, 50.000, 31.000, 36.650, 73.000, -9.000,  8.000,-977.000
 93.000,  9.411,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 82.000, 50.000, 31.000, 36.670, 73.000,  0.000,-22.000,-996.000
 94.000,  9.513,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, 56.000,  0.000,  0.000,  0.000, 82.000, 84.000, 83.000, 60.000, 31.000, 36.720, 73.000, -8.000,  0.000,-966.000
